"timestamp","Pot_PV_power_W","AC_consumption_W","Charged_energy_W","Discharged_energy_W","PV_power_W","State_of_charge","Nur 1A S1 AC_Day_Energy_session","Nur 1A S1 vRELAY1_LVL","Nur 1A S2 AC_Day_Energy_session","Nur 1A S2 vRELAY1_LVL","Nur 1B S1 AC_Day_Energy_session","Nur 1B S1 vRELAY1_LVL","Nur 1C S1 AC_Day_Energy_session","Nur 1C S1 vRELAY1_LVL","Nur 2A S1 AC_Day_Energy_session","Nur 2A S1 vRELAY1_LVL","Nur 2A S2 AC_Day_Energy_session","Nur 2A S2 vRELAY1_LVL","Nur 2B S1 AC_Day_Energy_session","Nur 2B S1 vRELAY1_LVL","Nur 2C S1 AC_Day_Energy_session","Nur 2C S1 vRELAY1_LVL","Playground S1 AC_Day_Energy_session","Playground S1 vRELAY1_LVL","Playground S2 AC_Day_Energy_session","Playground S2 vRELAY1_LVL","Nur 1A CPE1 LED1_P","Nur 1A CPE1 LED2_P","Nur 1A CPE1 LED3_P","Nur 1A CPE2 LED1_P","Nur 1A CPE2 LED2_P","Nur 1A CPE2 LED3_P","Nur 1B CPE3 LED1_P","Nur 1B CPE3 LED2_P","Nur 1B CPE3 LED3_P","Nur 1B CPE4 LED1_P","Nur 1B CPE4 LED2_P","Nur 1B CPE4 LED3_P","Nur 1C CPE5 LED1_P","Nur 1C CPE5 LED2_P","Nur 1C CPE5 LED3_P","Nur 1C CPE6 LED1_P","Nur 1C CPE6 LED2_P","Nur 1C CPE6 LED3_P","Nur 2A CPE7 LED1_P","Nur 2A CPE7 LED2_P","Nur 2A CPE7 LED3_P","Nur 2A CPE8 LED1_P","Nur 2A CPE8 LED2_P","Nur 2A CPE8 LED3_P","Nur 2B CPE10 LED1_P","Nur 2B CPE10 LED2_P","Nur 2B CPE10 LED3_P","Nur 2B CPE9 LED1_P","Nur 2B CPE9 LED2_P","Nur 2B CPE9 LED3_P","Nur 2C CPE11 LED1_P","Nur 2C CPE11 LED2_P","Nur 2C CPE11 LED3_P","Nur 2C CPE12 LED1_P","Nur 2C CPE12 LED2_P","Nur 2C CPE12 LED3_P","Playground CPE1 LED1_P","Playground CPE1 LED2_P","Playground CPE1 LED3_P","Playground CPE2 LED1_P","Playground CPE2 LED2_P","Playground CPE2 LED3_P","Playground CPE3 LED1_P","Playground CPE3 LED2_P","Playground CPE3 LED3_P","Playground CPE4 LED1_P","Playground CPE4 LED2_P","Playground CPE4 LED3_P","Playground CPE5 LED1_P","Playground CPE5 LED2_P","Playground CPE5 LED3_P","Streetlight 1 CPE LED1_P","Streetlight 1 CPE LED2_P","Streetlight 1 CPE LED3_P","Streetlight 2 CPE LED1_P","Streetlight 2 CPE LED2_P","Streetlight 2 CPE LED3_P","Streetlight 3 CPE LED1_P","Streetlight 3 CPE LED2_P","Streetlight 3 CPE LED3_P"
2019-08-01 00:00:00,0,237.75,0,270.00000000001,0,91.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1782,0,0,0,0,0,4.81571428571429,0,0,0,0,0,4.25714285714286,0,0,0,0,0,3.265,0,0,0,4.7865,4.82975,4.75,4.81122222222222,4.769,4.49155555555556,0,0,0,0,0,4.11125,1.377,1.384875,1.3043,1.348,1.45733333333333,1.376,1.36715384615385,1.374625,1.3882,1.32855555555556,1.3775,1.33571428571429,1.404375,1.3893,1.392,4.46315384615385,4.50485714285714,4.4930625,1.9102,1.17645,0.704625,4.45325,4.53657142857143,6.503
2019-08-01 01:00:00,0,237.25,0,259.999999999991,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48416666666667,0,0,0,0,0,3.69045454545455,0,0,0,0,0,4.7675,0,0,0,0,0,3.97985714285714,0,0,0,4.92288888888889,4.869,4.69666666666667,4.862875,4.94188888888889,5.89075,0,0,0,0,0,4.26616666666667,1.3533,1.34822222222222,1.33222222222222,1.401,1.408,1.3986,1.38,1.40866666666667,1.42191666666667,1.31825,1.378625,1.39966666666667,1.3281,1.33477777777778,1.376,4.49811764705882,4.51405555555556,3.98368421052632,1.15014583333333,1.1105,0,4.5567,4.63014285714286,3.664875
2019-08-01 02:00:00,0,237.96,0,270.00000000001,0,90.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90525,0,0,0,0,0,4.24144444444444,0,0,0,0,0,5.28728571428571,0,0,0,0,0,4.91628571428571,0,0,0,4.75383333333333,4.987,5.41071428571429,4.83511111111111,4.77909090909091,5.49844444444444,0,0,0,0,0,4.401,1.3773,1.372875,1.35122222222222,1.44,1.3945,1.342,1.39125,1.41609090909091,1.37292307692308,1.423,1.37675,1.363,1.38444444444444,1.37325,1.3673,4.464,4.4625,4.3408125,0.079,0,0,4.409,4.41375,3.99022222222222
2019-08-01 03:00:00,0,238,0,259.999999999991,0,89.3,0,0,0,0,0,0,0,0,0,0,0.255,0.625,0,0,0,0,0,0,0,0,0,0,4.37771428571429,0,0,0,0,0,4.803,0,0,0,0,0,4.80225,0,0,0,0,0,5.63077777777778,0,0,0,3.98016666666667,4.23466666666667,4.8905,3.831,3.9107,3.658,0,0,0,0,0,2.3341,0,0,0,0,0.1353,0,0.111833333333333,0,0,0.11275,0.122545454545455,0.250727272727273,0.136,0,0,0,0,0,0.325857142857143,0,0,0,0,0
2019-08-01 04:00:00,0,237.75,0,270.00000000001,0,88.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310606060606061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-01 05:00:00,0,126,0,159.999999999997,0,88,0,0,0,0,0,0,0,0,0,0,0,0.444444444444444,0,0,0,0,0,0.641333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-01 06:00:00,30.5922961065,47.8333333333333,0,49.9999999999829,8.33333333333333,87.9,0,0,0,0,0.153,0.5,0,0,0,0.555555555555556,3.706,3.875,0,0,0,0,0,1.46940035273369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-01 07:00:00,231.624126124,47,20.0000000000102,10.0000000000193,78,88,0,0,0,0,0,0,0,0,4.488,4.375,3.995,3.25,0,0,0,0,0,1.79805996472663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-01 08:00:00,548.410395985,54.75,179.999999999978,0,295,88.5,0,0,0,0,0.255,0.5,0,0,4.471,4.71428571428571,3.893,3.875,0,0,0,0,0,1,0.918,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-01 09:00:00,972.83318422,78.5333333333333,530.000000000001,0,749.933333333333,100,0,0,0,0,0,0,0,0,4.93,5,3.281,3.14285714285714,0,0,0,0,0.119,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-01 10:00:00,1378.664301535,86.3333333333333,760.000000000019,0,937,100,0,0,0,0,0,0,0,0,5.049,4.875,0.272,0.857142857142857,0,0,0,0,0,0,0.034,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.820083333333333,0,1.00077777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-01 11:00:00,1684.647397795,85,1179.99999999998,0,1278.58333333333,100,0,0,0,0,0,0,0,0,5.185,5,0,0,0,0,0,0,3.03643564356436,5,0.102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0.0233,0.0235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-01 12:00:00,1855.5843538,86.4615384615385,670.000000000016,0,872.384615384615,100,0.187,0.375,0,0,0.425,0.5,0,0,3.298,3,0,0.142857142857143,0,0,0,0,4.44356435643564,1,0.306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-01 13:00:00,1824.004241965,89.375,389.999999999986,0,525,100,2.414,2.42857142857143,0,0,0,0,0,0,0.102,0.285714285714286,0,0.25,0,0,0,0,0.00680000000000014,1,0.374,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-01 14:00:00,1418.041943655,84,230.000000000018,0,317.25,100,2.72,2.75,0,0,2.329,2.5,0,0,0,0,0,0,0,0,0,0,0.0612000000000004,0,0.0169999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-01 15:00:00,1003.107068275,81.75,149.999999999977,0,252.25,100,0.935,0.75,0,0,3.995,3.25,0,0,0,0,1.275,1.625,0,0,0,0,NA,0,0.119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103714285714286,0,0,0,0,0,0,2.04809090909091,2.46472727272727,2.10241666666667,2.58785714285714,2.98988888888889,2.675625,2.52725,2.6876,2.29975,1.60772727272727,1.788,2.55346153846154,2.2512,2.20025,1.53777777777778,2.34723076923077,2.39592307692308,2.7855,1.8094,1.666875,1.304375,1.68825,2.20075,2.36744444444444
2019-08-01 16:00:00,410.42854178,82.8,120.000000000005,0,206.4,100,0,0,0,0,3.723,3.375,0,0,2.754,2.875,0.017000000000003,0.142857142857143,0,0,0,0,NA,1.41111111111111,0.119,1,0,0,2.9827,0,0,0,0,0,3.05014285714286,0,0,0,0,0,2.990375,0,0,0,0,0,1.95633333333333,0,0,0,2.13655555555556,1.16233333333333,2.180375,2.35266666666667,2.15227272727273,2.3502,0,0,0,0,0,2.62455555555556,4.38155555555556,4.3775,4.3761,4.41177777777778,4.45145454545455,4.237,4.44341666666667,4.48172727272727,3.78333333333333,4.405,4.471,4.49958333333333,4.3697,4.4222,4.7042,4.41145454545455,4.45463636363636,4.7505,4.578,4.264,2.222,4.49316666666667,4.47536363636364,4.18055555555556
2019-08-01 17:00:00,25.478140314,176.5,20.0000000000102,99.9999999999943,70.25,99.7,0,0,0,0,0,0.125,0,0,4.029,4.25,0,0,0,0,0,0,NA,0.600980392156863,0.0509999999999999,0.5,0,0,4.91208333333333,0,0,0,0,0,5.10355555555556,0,0,0,0,0,4.59545454545455,0,0,0,0,0,6.4672,0,0,0,4.87283333333333,4.882125,5.82022222222222,4.905,4.84345454545455,4.59,0,0,0,0,0,6.09611111111111,4.457,4.48671428571429,4.61716666666667,4.40957142857143,4.45244444444444,3.699625,4.388,4.477875,4.46971428571429,4.43125,4.45466666666667,4.48528571428571,4.41283333333333,4.4118,5.44825,4.4946,4.4715,4.59616666666667,4.5745,4.4708,5.52,4.41542857142857,4.4684,5.534625
2019-08-01 18:00:00,0,288.166666666667,0,319.999999999993,0,98.6,0,0,0,0,0.0340000000000007,0.125,0,0,3.808,4,1.428,1.875,0,0,0,0,NA,0.390625,0,0,0,0,3.981375,0,0,0,0,0.573875,4.46066666666667,0,0,0,0,0,5.18290909090909,0,0,0,0,0,4.77725,0,0,0,4.845,4.90133333333333,5.13955555555556,4.82109090909091,4.84209090909091,5.21855555555556,0,0,0,0,0,5.063625,4.45316666666667,4.4445,5.57142857142857,4.54228571428571,4.5075,3.976,4.45533333333333,4.417,4.77814285714286,4.4402,4.40811111111111,4.306,4.31616666666667,4.47766666666667,3.99971428571429,4.51715384615385,4.51578571428571,4.28708333333333,4.42366666666667,4.54633333333333,3.892,4.42685714285714,4.53842857142857,4.88914285714286
2019-08-01 19:00:00,0,320,0,360.000000000014,0,97.5,0,0,0,0,0,0,0,0,3.74,4.25,3.536,3.5,0,0,0.68,0.571428571428571,NA,0.519298245614035,0,2.77564102564103,0,0,5.151,0,0,0,0,0,4.24445454545455,0,0,0,0,0,4.516,0,0,0,0,0,6.035,0,0,0,4.86125,4.80509090909091,5.93341666666667,4.83211111111111,4.8295,4.58842857142857,0,0,0,0,0,4.410375,4.41033333333333,4.5638,4.87644444444444,4.462,4.496125,4.276,4.40144444444444,4.50885714285714,4.508,4.48514285714286,4.45525,4.33733333333333,4.2456,4.31166666666667,5.5052,4.463,4.4937,4.52142857142857,4.32633333333333,4.316,2.73916666666667,4.36885714285714,4.49766666666667,2.6574
2019-08-01 20:00:00,0,324.25,0,349.999999999994,0,96.3,0,0,0,0,0,0,0,0,2.85599999999999,2.875,3.757,3.625,0,0,2.924,3.375,NA,2.5,0,0,0,0,4.60545454545455,0,0,0,0,0,5.0424,0,0,0,0,0,4.16175,0,0,0,0,0,4.44828571428571,0,0,0,4.87425,4.99190909090909,4.8621,4.89657142857143,4.85457142857143,4.681,0,0,0,0,0,5.40822222222222,4.521125,4.493875,3.58255555555556,4.502,4.5765,4.3285,4.45455555555556,4.500375,5.73066666666667,4.4217,4.524,4.52811111111111,4.32725,4.4615,4.2106,4.40266666666667,4.47623076923077,5.638,4.45083333333333,4.4752,3.90133333333333,4.4249,4.61785714285714,3.7168
2019-08-01 21:00:00,0,325.5,0,359.999999999985,0,95.1,0,0,0,0,0,0,0,0,2.07400000000001,2.125,3.706,3.71428571428571,0,0,3.451,3.25,NA,0.1,0,0,0,0,4.25207142857143,0,0,0,0,0,3.6019,0,0,0,0,0,4.6197,0,0,0,0,0,4.21885714285714,0,0,0,4.82922222222222,4.67366666666667,3.83285714285714,4.913625,4.789,3.629,0,0,0,0,0,4.4005,4.42525,4.53783333333333,4.359625,4.385,4.4818,4.65425,4.382625,4.51188888888889,3.82466666666667,4.37314285714286,4.4051,5.253,4.33177777777778,4.39116666666667,4.029,4.45525,4.48613333333333,4.62128571428571,4.42,3.94930416666667,6.2255,4.38433333333333,4.605625,5.52788888888889
2019-08-01 22:00:00,0,330,0,360.000000000014,0,93.9,0,0,0,0,0,0,0,0,1.683,1.85714285714286,3.264,3.375,0,0,0.748,1,NA,0.0833333333333333,0,0,0,0,4.85285714285714,0,0,0,0,0,5.404,0,0,0,0,0,4.33822222222222,0,0,0,0,0,4.56142857142857,0,0,0,4.81566666666667,4.87190909090909,3.64325,4.84357142857143,4.939625,4.71225,0,0,0,0,0,3.72855555555556,1.35046153846154,1.3566,1.42618181818182,1.382,1.4002,1.4122,1.3736,1.3564,1.39,1.6855,1.800375,2.31628571428571,1.36744444444444,1.67033333333333,1.362,4.56335294117647,4.41415384615385,4.62026666666667,1.17364285714286,1.7458,1.78172916666667,4.42716666666667,4.4399,4.23088888888889
2019-08-01 23:00:00,0,333.75,0,370.000000000005,0,92.6,0,0,0,0,0,0,0,0,1.29199999999999,1.5,2.023,1.875,0,0,0,0,NA,0.53125,0,0,0,0,5.1775,0,0,0,0,0,4.035,0,0,0,0,0,3.761125,0,0,0,0,0,6.02425,0,0,0,4.90222222222222,4.93185714285714,4.7098,4.90822222222222,4.848,4.9355,0,0,0,0,0,4.73966666666667,1.35922222222222,1.3469,1.472,1.35666666666667,1.435,1.437,1.38663636363636,1.43058333333333,1.3513,1.36585714285714,1.39833333333333,1.354125,1.38122222222222,1.34511111111111,1.42081818181818,4.43053846153846,4.478625,4.58157142857143,1.19011428571429,1.79166666666667,1.25421428571429,4.4515,4.6019,5.8201
2019-08-02 00:00:00,0,251.75,0,280.000000000001,0,91.7,0,0,0,0,0,0,0,0,0.034,0.125,0,0,0,0,0,0,NA,0,0,0,0,0,4.25818181818182,0,0,0,0,0,4.44475,0,0,0,0,0,4.00875,0,0,0,0,0,5.310125,0,0,0,4.8551,4.887625,4.225125,4.8905,4.793125,5.22022222222222,0,0,0,0,0,5.52285714285714,1.3536,1.4243,1.404875,1.419,1.4205,1.3125,1.36525,1.3954,1.3228,1.38816666666667,1.39544444444444,1.42242857142857,1.3609,1.36936363636364,1.3488,4.483,4.58288235294118,3.55557142857143,4.704,1.17645,0.704625,4.3814,4.4725,3.584375
2019-08-02 01:00:00,0,246.25,0,269.999999999982,0,90.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,5.64477777777778,0,0,0,0,0,5.0742,0,0,0,0,0,4.26233333333333,0,0,0,0,0,4.33877777777778,0,0,0,4.802,4.856875,4.70525,4.8855,4.94733333333333,4.89355555555556,0,0,0,0,0,3.9206,1.3813,1.38355555555556,1.32655555555556,1.33833333333333,1.42175,1.4085,1.38715384615385,1.376,1.37783333333333,1.35818181818182,1.38085714285714,1.42014285714286,1.35522222222222,1.35818181818182,1.41745454545455,4.49861538461538,4.44215384615385,4.42521428571429,1.15014583333333,1.1105,0,4.45766666666667,4.529,4.35671428571429
2019-08-02 02:00:00,0,243.75,0,270.00000000001,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,NA,0,0,0,0,0,4.1837,0,0,0,0,0,3.81733333333333,0,0,0,0,0,4.932375,0,0,0,0,0,5.41657142857143,0,0,0,4.919125,4.88542857142857,4.3188,4.74171428571429,4.72242857142857,5.47671428571429,0,0,0,0,0,5.432,1.36188888888889,1.3975,1.4025,1.382,1.38150364491476,1.366,1.36891666666667,1.37133333333333,1.37430769230769,1.33833333333333,1.4036,1.3663,1.41711111111111,1.35225,1.37390909090909,4.4458125,4.5176875,4.01575,0.079,0,0,4.513,4.52,4.44342857142857
2019-08-02 03:00:00,0,243.5,0,259.999999999991,0,89.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,5.13169230769231,0,0,0,0,0,5.314,0,0,0,0,0,4.35777777777778,0,0,0,0,0,4.89842857142857,0,0,0,4.3573,4.47227272727273,3.13371428571429,4.8662,4.3663,4.9556,0,0,0,0,0,4.286,0,0,0.13,0,0.110416666666667,0,0.116636363636364,0,0,0,0.111230769230769,0,0.113,0.105076923076923,0.1266,0,0.333923076923077,0,0.393166666666667,0,0,0,0,0
2019-08-02 04:00:00,0,244,0,270.00000000001,0,88.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-02 05:00:00,0,140,0,169.999999999987,0,87.8,0,0,0,0,1.496,2,0,0,2.55,3.28571428571429,4.284,4.85714285714286,0,0,0,0,NA,0.641333333333333,0.748,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-02 06:00:00,30.588616949,53.7142857142857,0,30.0000000000011,25.5714285714286,87.8,0,0,2.499,3.14285714285714,3.043,3,0,0,1.921,2.125,6.953,6.71428571428571,0,0,0,0,NA,7,2.584,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-02 07:00:00,165.6249376595,75.5,109.999999999985,0,318,88.1,0,0,3.264,3.14285714285714,2.652,2.5,0,0,0.238,1,3.638,3.75,0,0,0,0,NA,5.5,2.295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-02 08:00:00,423.534208265,80.75,100.000000000023,40.0000000000205,88.75,88.4,0,0,2.346,2.28571428571429,3.043,2.875,0,0,0.17,0.75,0.747999999999999,1.125,0,0,0,0,NA,5,0.0510000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-02 09:00:00,972.908543515,72.25,209.99999999998,0,347,89,0,0,0.0170000000000012,0.5,2.261,2.71428571428571,0,0,0.850000000000001,1.42857142857143,2.567,2.75,0,0,0,0,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-02 10:00:00,1407.19350373,68.25,260.000000000019,0,291,89.8,0,0,0,0,2.55,3,0,0,5.627,6.125,2.754,2.75,0,0,0,0,NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-02 11:00:00,1708.306664135,66.25,629.999999999995,0,823.5,100,0,0,0,0,3.434,3,0,0,5.525,5.71428571428571,1.802,2,0,0,0,0,NA,1.19797178130511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-02 12:00:00,1800.39648383,74.25,389.999999999986,0,439.75,100,0,0,1.768,2,3.978,3.875,0,0,2.006,2,0,0.375,0,0,0,0,NA,1.34725274725275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-02 13:00:00,1697.25980344,73.5,330.000000000013,0,502.5,100,0,0,0.442,0.375,1.921,2,0,0,3.57,4.375,0.135999999999999,0,0,0,0,0,NA,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-02 14:00:00,1426.693799685,79.7727272727273,780.000000000001,0,1106.22727272727,100,0,0,0,0,0,0,0,0,7.735,7,0.833000000000002,0.428571428571429,0,0,0,0,NA,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-02 15:00:00,1003.905318585,74.75,280.000000000001,0,369.25,100,0,0,0,0,1.241,1.5,0,0,7.174,7,3.23,3.66666666666667,0,0,0,0,NA,1.21660052910053,0,6.39523809523809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05384615384615,2.39638461538462,1.80558333333333,1.98766666666667,1.59936363636364,1.1644,2.07409090909091,2.70108333333333,2.28036363636364,1.98790909090909,1.67146153846154,1.955,2.17608333333333,1.3307,2.24,2.0946,2.7344,1.72478571428571,2.05436363636364,2.22558333333333,2.538,1.74653846153846,1.996,1.3385
2019-08-02 16:00:00,359.333671095,71,30.0000000000011,9.99999999999091,107.75,100,0,0,0,0,1.054,1,0,0,0.934999999999995,1.55555555555556,2.091,2.25,0,0,0,0,NA,1.41111111111111,0,2.86111111111111,0,0,2.0823,0,0,0,0,0,4.11454545454545,0,0,0,0,0,3.59711111111111,0,0,0,0,0,3.48022222222222,0,0,0,2.69671428571429,3.674875,3.304125,2.410625,2.73766666666667,3.21141666666667,0,0,0,0,0,3.17911111111111,4.4399,4.46566666666667,4.25155555555556,4.44833333333333,4.51288888888889,4.4269,4.468,4.53157142857143,4.21311111111111,4.40875,4.40785714285714,4.23,4.375,4.418375,4.40077777777778,4.53830769230769,4.5303125,4.74258333333333,4.38728571428571,4.45027272727273,5.0368,4.41914285714286,4.44709090909091,4.98916666666667
2019-08-02 17:00:00,25.5325664715,160.25,9.99999999999091,99.9999999999943,48.25,99.7,0,0,0,0,0,0,0,0,0,0,0.714000000000002,1.375,0,0,0,0,NA,0.600980392156863,0,2.75,0,0,4.616,0,0,0,0,0,5.40781818181818,0,0,0,0,0,5.31222222222222,0,0,0,0,0,4.9752,0,0,0,4.829,4.7898,4.34654545454545,4.84133333333333,4.8501,4.58663636363636,0,0,0,0,0,4.2325,4.41944444444444,4.4996,4.016,4.51857142857143,4.5768,4.27028571428571,4.4593,4.58377777777778,4.72572727272727,4.4853,4.432,4.45477777777778,4.43866666666667,4.463875,3.29,4.46166666666667,4.49107142857143,5.051,4.4995,4.37,4.718125,4.50908333333333,4.42222222222222,4.756
2019-08-02 18:00:00,0,304.2,0,319.999999999993,1,98.6,0,0,0,0,0,0,0,0,0,0,0.152999999999999,1,0,0,0,0,NA,0.390625,0,3.44871794871795,0,0,5.02908333333333,0,0,0,0,0,6.4691,0,0,0,0,0,4.530125,0,0,0,0,0,5.256,0,0,0,4.838,4.97671428571429,5.738,4.86666666666667,4.93625,5.68811111111111,0,0,0,0,0,5.48485714285714,4.47236363636364,4.576875,4.481375,4.5091,4.54222222222222,3.864875,4.486875,4.56755555555556,4.87014285714286,4.3984,4.5605,3.71433333333333,4.4425,4.448,2.87928571428571,4.5384,4.47871428571429,4.10975,4.503,4.50633333333333,4.8968,4.49255555555556,4.38,5.2262
2019-08-02 19:00:00,0,317.5,0,349.999999999994,0,97.5,0,0,0,0,0,0,0,0,0,0,0.0169999999999995,1,0,0,0,0,NA,0.519298245614035,0,0,0,0,5.42877777777778,0,0,0,0,0,5.48388888888889,0,0,0,0,0,6.04655555555556,0,0,0,0,0,4.70081818181818,0,0,0,4.8453,4.83566666666667,5.6069,4.8813,4.90158333333333,4.2949,0,0,0,0,0,5.2531,4.55557142857143,4.51909090909091,4.7757,4.51366666666667,4.542,3.675,4.3868,4.51409090909091,4.23266666666667,4.42457142857143,4.62933333333333,4.77242857142857,4.34485714285714,4.34125,4.9824,4.46525,4.38584615384615,5.13907142857143,4.61175,4.452,5.88266666666667,4.544,4.51081818181818,5.390375
